language,en-US,AAPL
epsForward,3.68,CSCO
epsCurrentYear,3.42,CSCO
priceEpsCurrentYear,15.862573,CSCO
sharesOutstanding,4217609984,CSCO
bookValue,10.126,CSCO
fiftyDayAverage,58.7498,CSCO
fiftyDayAverageChange,-4.4998016,CSCO
fiftyDayAverageChangePercent,-0.076592624,CSCO
twoHundredDayAverage,56.0555,CSCO
twoHundredDayAverageChange,-1.8055,CSCO
twoHundredDayAverageChangePercent,-0.03220915,CSCO
marketCap,228805345280,CSCO
forwardPE,14.741848,CSCO
priceToBook,5.3574953,CSCO
sourceInterval,15,CSCO
exchangeDataDelayedBy,0,CSCO
pageViewGrowthWeekly,-0.07854628,CSCO
averageAnalystRating,2.4 - Buy,CSCO
tradeable,False,CSCO
displayName,Cisco Systems,CSCO
symbol,CSCO,CSCO
language,en-US,DGX
region,US,DGX
quoteType,EQUITY,DGX
quoteSourceName,Nasdaq Real Time Price,DGX
triggerable,True,DGX
currency,USD,DGX
marketState,POST,DGX
firstTradeDateMilliseconds,850833000000,DGX
priceHint,2,DGX
postMarketChangePercent,-0.0227695,DGX
postMarketTime,1645045780,DGX
postMarketPrice,131.72,DGX
postMarketChange,-0.0299988,DGX
regularMarketChange,0.610001,DGX
regularMarketChangePercent,0.465259,DGX
regularMarketTime,1645045365,DGX
regularMarketPrice,131.72,DGX
regularMarketDayHigh,132.435,DGX
regularMarketDayRange,129.67 - 132.435,DGX
regularMarketDayLow,129.67,DGX
regularMarketVolume,1105031,DGX
regularMarketPreviousClose,131.11,DGX
bid,132.32,DGX
ask,132.34,DGX
bidSize,14,DGX
askSize,8,DGX
fullExchangeName,NYSE,DGX
financialCurrency,USD,DGX
regularMarketOpen,130.64,DGX
averageDailyVolume3Month,1255816,DGX
averageDailyVolume10Day,1428010,DGX
fiftyTwoWeekLowChange,18.36,DGX
fiftyTwoWeekLowChangePercent,0.1619619,DGX
fiftyTwoWeekRange,113.36 - 174.16,DGX
fiftyTwoWeekHighChange,-42.440002,DGX
fiftyTwoWeekHighChangePercent,-0.24368398,DGX
fiftyTwoWeekLow,113.36,DGX
fiftyTwoWeekHigh,174.16,DGX
dividendDate,1650412800,DGX
exchange,NYQ,DGX
shortName,Quest Diagnostics Incorporated,DGX
longName,Quest Diagnostics Incorporated,DGX
messageBoardId,finmb_361335,DGX
exchangeTimezoneName,America/New_York,DGX
exchangeTimezoneShortName,EST,DGX
gmtOffSetMilliseconds,-18000000,DGX
market,us_market,DGX
esgPopulated,False,DGX
tradeable,False,DGX
earningsTimestamp,1643870404,DGX
earningsTimestampStart,1650457800,DGX
earningsTimestampEnd,1650889800,DGX
trailingAnnualDividendRate,2.48,DGX
trailingPE,8.470739,DGX
trailingAnnualDividendYield,0.018915415,DGX
epsTrailingTwelveMonths,15.55,DGX
epsForward,8.45,DGX
epsCurrentYear,9.04,DGX
priceEpsCurrentYear,14.570797,DGX
sharesOutstanding,119000000,DGX
bookValue,54.151,DGX
fiftyDayAverage,150.9702,DGX
fiftyDayAverageChange,-19.250198,DGX
fiftyDayAverageChangePercent,-0.12750992,DGX
twoHundredDayAverage,144.3862,DGX
twoHundredDayAverageChange,-12.666199,DGX
twoHundredDayAverageChangePercent,-0.08772444,DGX
marketCap,15674680320,DGX
forwardPE,15.588166,DGX
priceToBook,2.4324574,DGX
sourceInterval,15,DGX
exchangeDataDelayedBy,0,DGX
pageViewGrowthWeekly,-0.30425224,DGX
averageAnalystRating,2.3 - Buy,DGX
symbol,DGX,DGX
language,en-US,DIS
region,US,DIS
quoteType,EQUITY,DIS
quoteSourceName,Nasdaq Real Time Price,DIS
triggerable,True,DIS
currency,USD,DIS
firstTradeDateMilliseconds,-252322200000,DIS
financialCurrency,USD,DIS
regularMarketOpen,154.98,DIS
averageDailyVolume3Month,13496319,DIS
averageDailyVolume10Day,15831790,DIS
fiftyTwoWeekLowChange,27.090012,DIS
fiftyTwoWeekLowChangePercent,0.2095777,DIS
fiftyTwoWeekRange,129.26 - 203.02,DIS
fiftyTwoWeekHighChange,-46.67,DIS
fiftyTwoWeekHighChangePercent,-0.22987881,DIS
fiftyTwoWeekLow,129.26,DIS
fiftyTwoWeekHigh,203.02,DIS
dividendDate,1579132800,DIS
earningsTimestamp,1644422700,DIS
earningsTimestampStart,1652266740,DIS
earningsTimestampEnd,1652702400,DIS
trailingAnnualDividendRate,0.0,DIS
trailingPE,92.89959,DIS
trailingAnnualDividendYield,0.0,DIS
epsTrailingTwelveMonths,1.683,DIS
epsForward,5.05,DIS
epsCurrentYear,3.92,DIS
priceEpsCurrentYear,39.885204,DIS
sharesOutstanding,1820630016,DIS
priceHint,2,DIS
postMarketChangePercent,-0.12792593,DIS
postMarketTime,1645051757,DIS
postMarketPrice,156.15,DIS
postMarketChange,-0.2000122,DIS
regularMarketChange,1.63,DIS
regularMarketChangePercent,1.05352,DIS
regularMarketTime,1645045342,DIS
regularMarketPrice,156.35,DIS
regularMarketDayHigh,156.73,DIS
regularMarketDayRange,153.77 - 156.73,DIS
regularMarketDayLow,153.77,DIS
regularMarketVolume,9266683,DIS
regularMarketPreviousClose,154.72,DIS
bid,156.35,DIS
ask,156.35,DIS
bidSize,9,DIS
askSize,9,DIS
fullExchangeName,NYSE,DIS
marketState,POST,DIS
bookValue,49.869,DIS
fiftyDayAverage,149.3392,DIS
fiftyDayAverageChange,7.010803,DIS
fiftyDayAverageChangePercent,0.046945497,DIS
twoHundredDayAverage,167.8285,DIS
twoHundredDayAverageChange,-11.4785,DIS
twoHundredDayAverageChangePercent,-0.06839422,DIS
marketCap,284655517696,DIS
forwardPE,30.960396,DIS
priceToBook,3.1352143,DIS
sourceInterval,15,DIS
exchangeDataDelayedBy,0,DIS
pageViewGrowthWeekly,2.0610619,DIS
averageAnalystRating,2.0 - Buy,DIS
tradeable,False,DIS
exchange,NYQ,DIS
shortName,Walt Disney Company (The),DIS
longName,The Walt Disney Company,DIS
messageBoardId,finmb_191564,DIS
exchangeTimezoneName,America/New_York,DIS
exchangeTimezoneShortName,EST,DIS
gmtOffSetMilliseconds,-18000000,DIS
market,us_market,DIS
esgPopulated,False,DIS
symbol,DIS,DIS
language,en-US,F
region,US,F
quoteType,EQUITY,F
quoteSourceName,Nasdaq Real Time Price,F
triggerable,True,F
currency,USD,F
marketState,POST,F
firstTradeDateMilliseconds,76253400000,F
priceHint,2,F
postMarketChangePercent,-0.49972323,F
postMarketTime,1645051786,F
postMarketPrice,17.92,F
postMarketChange,-0.09000015,F
regularMarketChange,-0.0699997,F
regularMarketChangePercent,-0.387166,F
regularMarketTime,1645045429,F
regularMarketPrice,18.01,F
regularMarketDayHigh,18.205,F
regularMarketDayRange,17.74 - 18.205,F
regularMarketDayLow,17.74,F
regularMarketVolume,55262250,F
regularMarketPreviousClose,18.08,F
bid,17.92,F
ask,17.93,F
bidSize,18,F
askSize,451,F
fullExchangeName,NYSE,F
financialCurrency,USD,F
regularMarketOpen,17.885,F
averageDailyVolume3Month,108027061,F
averageDailyVolume10Day,103868610,F
fiftyTwoWeekLowChange,6.88,F
fiftyTwoWeekLowChangePercent,0.61814916,F
fiftyTwoWeekRange,11.13 - 25.87,F
fiftyTwoWeekHighChange,-7.8600006,F
fiftyTwoWeekHighChangePercent,-0.30382684,F
fiftyTwoWeekLow,11.13,F
fiftyTwoWeekHigh,25.87,F
dividendDate,1646092800,F
exchange,NYQ,F
shortName,Ford Motor Company,F
longName,Ford Motor Company,F
messageBoardId,finmb_106335,F
exchangeTimezoneName,America/New_York,F
exchangeTimezoneShortName,EST,F
gmtOffSetMilliseconds,-18000000,F
market,us_market,F
esgPopulated,False,F
tradeable,False,F
earningsTimestamp,1643904300,F
earningsTimestampStart,1650989100,F
earningsTimestampEnd,1651521900,F
trailingAnnualDividendRate,0.1,F
trailingPE,4.047191,F
trailingAnnualDividendYield,0.0055309734,F
epsTrailingTwelveMonths,4.45,F
epsForward,2.3,F
epsCurrentYear,2.07,F
priceEpsCurrentYear,8.700483,F
sharesOutstanding,3933400064,F
bookValue,12.117,F
fiftyDayAverage,20.7634,F
fiftyDayAverageChange,-2.753399,F
fiftyDayAverageChangePercent,-0.1326083,F
twoHundredDayAverage,16.3628,F
twoHundredDayAverageChange,1.6471996,F
twoHundredDayAverageChangePercent,0.10066734,F
marketCap,72116543488,F
forwardPE,7.8304353,F
priceToBook,1.4863416,F
sourceInterval,15,F
exchangeDataDelayedBy,0,F
pageViewGrowthWeekly,-0.53220546,F
averageAnalystRating,2.7 - Hold,F
symbol,F,F
language,en-US,FB
region,US,FB
quoteType,EQUITY,FB
quoteSourceName,Nasdaq Real Time Price,FB
triggerable,True,FB
currency,USD,FB
firstTradeDateMilliseconds,1337347800000,FB
priceHint,2,FB
postMarketChangePercent,-0.43409404,FB
postMarketTime,1645051767,FB
postMarketPrice,215.6,FB
postMarketChange,-0.9399872,FB
regularMarketChange,-4.4600067,FB
regularMarketChangePercent,-2.0181026,FB
regularMarketTime,1645045204,FB
regularMarketPrice,216.54,FB
regularMarketDayHigh,217.45,FB
regularMarketDayRange,212.36 - 217.45,FB
regularMarketDayLow,212.36,FB
regularMarketVolume,45692840,FB
regularMarketPreviousClose,221.0,FB
bid,215.9,FB
ask,216.53,FB
bidSize,11,FB
askSize,9,FB
fullExchangeName,NasdaqGS,FB
financialCurrency,USD,FB
regularMarketOpen,212.41,FB
averageDailyVolume3Month,29634287,FB
averageDailyVolume10Day,78189520,FB
fiftyTwoWeekLowChange,4.1799927,FB
fiftyTwoWeekLowChangePercent,0.019683521,FB
marketState,POST,FB
fiftyTwoWeekRange,212.36 - 384.33,FB
fiftyTwoWeekHighChange,-167.79,FB
fiftyTwoWeekHighChangePercent,-0.43657795,FB
fiftyTwoWeekLow,212.36,FB
fiftyTwoWeekHigh,384.33,FB
earningsTimestamp,1643817904,FB
earningsTimestampStart,1650970740,FB
earningsTimestampEnd,1651492800,FB
trailingAnnualDividendRate,0.0,FB
trailingPE,15.72549,FB
trailingAnnualDividendYield,0.0,FB
epsTrailingTwelveMonths,13.77,FB
epsForward,14.83,FB
epsCurrentYear,12.6,FB
priceEpsCurrentYear,17.185713,FB
sharesOutstanding,2309080064,FB
bookValue,44.299,FB
fiftyDayAverage,308.3836,FB
fiftyDayAverageChange,-91.84361,FB
fiftyDayAverageChangePercent,-0.29782262,FB
twoHundredDayAverage,333.9611,FB
twoHundredDayAverageChange,-117.4211,FB
twoHundredDayAverageChangePercent,-0.35160112,FB
marketCap,589408894976,FB
forwardPE,14.601483,FB
priceToBook,4.8881464,FB
sourceInterval,15,FB
exchangeDataDelayedBy,0,FB
pageViewGrowthWeekly,-0.85854626,FB
prevName,"Facebook, Inc.",FB
nameChangeDate,2022-02-16,FB
averageAnalystRating,2.0 - Buy,FB
tradeable,False,FB
exchange,NMS,FB
shortName,"Meta Platforms, Inc.",FB
longName,"Meta Platforms, Inc.",FB
messageBoardId,finmb_20765463,FB
exchangeTimezoneName,America/New_York,FB
exchangeTimezoneShortName,EST,FB
gmtOffSetMilliseconds,-18000000,FB
market,us_market,FB
esgPopulated,False,FB
displayName,Meta Platforms,FB
symbol,FB,FB
language,en-US,FFLEX
region,US,FFLEX
quoteType,MUTUALFUND,FFLEX
quoteSourceName,Delayed Quote,FFLEX
triggerable,False,FFLEX
currency,USD,FFLEX
marketState,POST,FFLEX
firstTradeDateMilliseconds,1435584600000,FFLEX
priceHint,2,FFLEX
regularMarketChange,0.03,FFLEX
regularMarketChangePercent,0.18348625,FFLEX
regularMarketTime,1645049953,FFLEX
regularMarketPrice,16.38,FFLEX
regularMarketPreviousClose,16.349998,FFLEX
fullExchangeName,Nasdaq,FFLEX
averageDailyVolume3Month,0,FFLEX
averageDailyVolume10Day,0,FFLEX
fiftyTwoWeekLowChange,1.1799994,FFLEX
fiftyTwoWeekLowChangePercent,0.07763154,FFLEX
fiftyTwoWeekRange,15.2 - 17.58,FFLEX
fiftyTwoWeekHighChange,-1.2000008,FFLEX
fiftyTwoWeekHighChangePercent,-0.06825943,FFLEX
fiftyTwoWeekLow,15.2,FFLEX
fiftyTwoWeekHigh,17.58,FFLEX
ytdReturn,-4.6091,FFLEX
trailingThreeMonthReturns,-5.03496,FFLEX
fiftyDayAverage,16.7718,FFLEX
fiftyDayAverageChange,-0.39179993,FFLEX
fiftyDayAverageChangePercent,-0.023360638,FFLEX
twoHundredDayAverage,16.81905,FFLEX
twoHundredDayAverageChange,-0.43905067,FFLEX
twoHundredDayAverageChangePercent,-0.026104368,FFLEX
sourceInterval,15,FFLEX
exchangeDataDelayedBy,0,FFLEX
tradeable,False,FFLEX
exchange,NAS,FFLEX
shortName,Fidelity Freedom Index 2060 Fun,FFLEX
longName,Fidelity Freedom Index 2060 Fund Institutional Premium Class,FFLEX
messageBoardId,finmb_265976851,FFLEX
exchangeTimezoneName,America/New_York,FFLEX
exchangeTimezoneShortName,EST,FFLEX
gmtOffSetMilliseconds,-18000000,FFLEX
market,us_market,FFLEX
esgPopulated,False,FFLEX
symbol,FFLEX,FFLEX
language,en-US,FKWL
region,US,FKWL
quoteType,EQUITY,FKWL
quoteSourceName,Nasdaq Real Time Price,FKWL
triggerable,True,FKWL
currency,USD,FKWL
exchange,NCM,FKWL
shortName,Franklin Wireless Corp.,FKWL
longName,Franklin Wireless Corp.,FKWL
messageBoardId,finmb_6950700,FKWL
exchangeTimezoneName,America/New_York,FKWL
exchangeTimezoneShortName,EST,FKWL
gmtOffSetMilliseconds,-18000000,FKWL
market,us_market,FKWL
esgPopulated,False,FKWL
fiftyTwoWeekLow,3.23,FKWL
fiftyTwoWeekHigh,22.3,FKWL
earningsTimestamp,1644440400,FKWL
earningsTimestampStart,1652698740,FKWL
earningsTimestampEnd,1653048000,FKWL
trailingAnnualDividendRate,0.0,FKWL
trailingPE,28.297873,FKWL
trailingAnnualDividendYield,0.0,FKWL
epsTrailingTwelveMonths,0.141,FKWL
epsForward,0.88,FKWL
sharesOutstanding,11594300,FKWL
bookValue,3.658,FKWL
fiftyDayAverage,4.0844,FKWL
fiftyDayAverageChange,-0.09440017,FKWL
fiftyDayAverageChangePercent,-0.02311237,FKWL
twoHundredDayAverage,6.87885,FKWL
twoHundredDayAverageChange,-2.88885,FKWL
twoHundredDayAverageChangePercent,-0.41996118,FKWL
marketCap,46261256,FKWL
forwardPE,4.534091,FKWL
priceToBook,1.09076,FKWL
sourceInterval,15,FKWL
exchangeDataDelayedBy,0,FKWL
pageViewGrowthWeekly,0.06200783,FKWL
ipoExpectedDate,2021-03-29,FKWL
averageAnalystRating,2.0 - Buy,FKWL
tradeable,False,FKWL
firstTradeDateMilliseconds,1186147800000,FKWL
priceHint,4,FKWL
postMarketChangePercent,0.0,FKWL
postMarketTime,1645046615,FKWL
postMarketPrice,3.99,FKWL
postMarketChange,0.0,FKWL
regularMarketChange,-0.029999971,FKWL
regularMarketChangePercent,-0.7462679,FKWL
regularMarketTime,1645045204,FKWL
regularMarketPrice,3.99,FKWL
regularMarketDayHigh,3.99,FKWL
regularMarketDayRange,3.91 - 3.99,FKWL
regularMarketDayLow,3.91,FKWL
regularMarketVolume,8809,FKWL
regularMarketPreviousClose,4.02,FKWL
bid,3.24,FKWL
ask,4.0,FKWL
bidSize,29,FKWL
askSize,22,FKWL
fullExchangeName,NasdaqCM,FKWL
financialCurrency,USD,FKWL
regularMarketOpen,3.93,FKWL
averageDailyVolume3Month,52419,FKWL
averageDailyVolume10Day,26000,FKWL
fiftyTwoWeekLowChange,0.76,FKWL
fiftyTwoWeekLowChangePercent,0.23529412,FKWL
fiftyTwoWeekRange,3.23 - 22.3,FKWL
fiftyTwoWeekHighChange,-18.31,FKWL
fiftyTwoWeekHighChangePercent,-0.8210762,FKWL
marketState,POST,FKWL
displayName,Franklin Wireless,FKWL
symbol,FKWL,FKWL
language,en-US,FL
region,US,FL
quoteType,EQUITY,FL
quoteSourceName,Delayed Quote,FL
triggerable,True,FL
currency,USD,FL
exchange,NYQ,FL
shortName,"Foot Locker, Inc.",FL
longName,"Foot Locker, Inc.",FL
messageBoardId,finmb_315394,FL
exchangeTimezoneName,America/New_York,FL
exchangeTimezoneShortName,EST,FL
gmtOffSetMilliseconds,-18000000,FL
market,us_market,FL
esgPopulated,False,FL
fiftyTwoWeekLow,39.76,FL
fiftyTwoWeekHigh,66.71,FL
earningsTimestamp,1645795800,FL
earningsTimestampStart,1645795800,FL
earningsTimestampEnd,1645795800,FL
trailingAnnualDividendRate,0.85,FL
trailingPE,5.0574183,FL
trailingAnnualDividendYield,0.018876305,FL
epsTrailingTwelveMonths,8.708,FL
epsForward,6.65,FL
epsCurrentYear,7.6,FL
priceEpsCurrentYear,5.794737,FL
sharesOutstanding,100368000,FL
bookValue,33.017,FL
fiftyDayAverage,43.371,FL
fiftyDayAverageChange,0.66900253,FL
fiftyDayAverageChangePercent,0.015425113,FL
twoHundredDayAverage,52.39835,FL
twoHundredDayAverageChange,-8.358349,FL
twoHundredDayAverageChangePercent,-0.1595155,FL
marketCap,4420206592,FL
forwardPE,6.622556,FL
priceToBook,1.3338584,FL
sourceInterval,15,FL
exchangeDataDelayedBy,0,FL
pageViewGrowthWeekly,-0.07932169,FL
averageAnalystRating,2.4 - Buy,FL
tradeable,False,FL
firstTradeDateMilliseconds,-252322200000,FL
priceHint,2,FL
postMarketChangePercent,-1.22616,FL
postMarketTime,1645050572,FL
postMarketPrice,43.5,FL
postMarketChange,-0.5400009,FL
regularMarketChange,-0.989998,FL
regularMarketChangePercent,-2.19853,FL
regularMarketTime,1645045202,FL
regularMarketPrice,44.04,FL
regularMarketDayHigh,45.16,FL
regularMarketDayRange,43.835 - 45.16,FL
regularMarketDayLow,43.835,FL
regularMarketVolume,1260612,FL
regularMarketPreviousClose,45.03,FL
bid,44.02,FL
ask,44.03,FL
bidSize,9,FL
askSize,12,FL
fullExchangeName,NYSE,FL
financialCurrency,USD,FL
regularMarketOpen,44.21,FL
averageDailyVolume3Month,2179382,FL
averageDailyVolume10Day,1365030,FL
fiftyTwoWeekLowChange,4.2800026,FL
fiftyTwoWeekLowChangePercent,0.107645944,FL
fiftyTwoWeekRange,39.76 - 66.71,FL
fiftyTwoWeekHighChange,-22.669998,FL
fiftyTwoWeekHighChangePercent,-0.3398291,FL
dividendDate,1643328000,FL
marketState,POST,FL
displayName,Foot Locker,FL
symbol,FL,FL
language,en-US,FTEC
region,US,FTEC
quoteType,ETF,FTEC
quoteSourceName,Nasdaq Real Time Price,FTEC
triggerable,True,FTEC
currency,USD,FTEC
exchange,PCX,FTEC
shortName,Fidelity MSCI Information Techn,FTEC
longName,Fidelity MSCI Information Technology Index ETF,FTEC
messageBoardId,finmb_243638575,FTEC
exchangeTimezoneName,America/New_York,FTEC
exchangeTimezoneShortName,EST,FTEC
gmtOffSetMilliseconds,-18000000,FTEC
market,us_market,FTEC
esgPopulated,False,FTEC
fiftyDayAverage,128.2548,FTEC
fiftyDayAverageChange,-5.024803,FTEC
fiftyDayAverageChangePercent,-0.039178282,FTEC
twoHundredDayAverage,122.8009,FTEC
twoHundredDayAverageChange,0.42910004,FTEC
twoHundredDayAverageChangePercent,0.0034942743,FTEC
sourceInterval,15,FTEC
exchangeDataDelayedBy,0,FTEC
postMarketChangePercent,0.16229565,FTEC
postMarketTime,1645051567,FTEC
postMarketPrice,123.43,FTEC
postMarketChange,0.19999695,FTEC
regularMarketChange,-0.18,FTEC
regularMarketChangePercent,-0.145856,FTEC
regularMarketTime,1645045200,FTEC
regularMarketPrice,123.23,FTEC
regularMarketDayHigh,123.54,FTEC
regularMarketDayRange,121.21 - 123.54,FTEC
regularMarketDayLow,121.21,FTEC
regularMarketVolume,196604,FTEC
regularMarketPreviousClose,123.41,FTEC
bid,122.84,FTEC
ask,123.95,FTEC
bidSize,8,FTEC
askSize,8,FTEC
fullExchangeName,NYSEArca,FTEC
regularMarketOpen,122.51,FTEC
averageDailyVolume3Month,373504,FTEC
averageDailyVolume10Day,384090,FTEC
fiftyTwoWeekLowChange,24.030006,FTEC
fiftyTwoWeekLowChangePercent,0.24223797,FTEC
fiftyTwoWeekRange,99.2 - 138.08,FTEC
fiftyTwoWeekHighChange,-14.849998,FTEC
fiftyTwoWeekHighChangePercent,-0.10754634,FTEC
fiftyTwoWeekLow,99.2,FTEC
fiftyTwoWeekHigh,138.08,FTEC
ytdReturn,13.07,FTEC
trailingThreeMonthReturns,11.46,FTEC
trailingThreeMonthNavReturns,11.46,FTEC
firstTradeDateMilliseconds,1382621400000,FTEC
priceHint,2,FTEC
tradeable,False,FTEC
marketState,POST,FTEC
symbol,FTEC,FTEC
language,en-US,GME
region,US,GME
quoteType,EQUITY,GME
quoteSourceName,Nasdaq Real Time Price,GME
triggerable,True,GME
currency,USD,GME
firstTradeDateMilliseconds,1013610600000,GME
priceHint,2,GME
postMarketChangePercent,-0.45196122,GME
postMarketTime,1645051655,GME
postMarketPrice,127.75,GME
postMarketChange,-0.58000183,GME
regularMarketChange,2.17,GME
regularMarketChangePercent,1.72004,GME
regularMarketTime,1645045202,GME
regularMarketPrice,128.33,GME
regularMarketDayHigh,132.81,GME
regularMarketDayRange,124.1042 - 132.81,GME
regularMarketDayLow,124.1042,GME
regularMarketVolume,1993361,GME
regularMarketPreviousClose,126.16,GME
bid,127.01,GME
ask,128.1,GME
bidSize,8,GME
askSize,18,GME
fullExchangeName,NYSE,GME
financialCurrency,USD,GME
regularMarketOpen,124.43,GME
averageDailyVolume3Month,3149251,GME
averageDailyVolume10Day,2922540,GME
fiftyTwoWeekLowChange,89.83,GME
fiftyTwoWeekLowChangePercent,2.3332467,GME
marketState,POST,GME
fiftyTwoWeekRange,38.5 - 348.5,GME
fiftyTwoWeekHighChange,-220.17,GME
fiftyTwoWeekHighChangePercent,-0.6317647,GME
fiftyTwoWeekLow,38.5,GME
fiftyTwoWeekHigh,348.5,GME
dividendDate,1553817600,GME
earningsTimestamp,1638979500,GME
earningsTimestampStart,1647860340,GME
earningsTimestampEnd,1648209600,GME
trailingAnnualDividendRate,0.0,GME
trailingAnnualDividendYield,0.0,GME
epsTrailingTwelveMonths,-2.194,GME
epsForward,-0.8,GME
epsCurrentYear,-1.69,GME
priceEpsCurrentYear,-75.934906,GME
sharesOutstanding,76350800,GME
bookValue,23.244,GME
fiftyDayAverage,130.929,GME
fiftyDayAverageChange,-2.598999,GME
fiftyDayAverageChangePercent,-0.019850446,GME
twoHundredDayAverage,177.5926,GME
twoHundredDayAverageChange,-49.262604,GME
twoHundredDayAverageChangePercent,-0.27739108,GME
marketCap,9798097920,GME
forwardPE,-160.4125,GME
priceToBook,5.5209947,GME
sourceInterval,15,GME
exchangeDataDelayedBy,0,GME
pageViewGrowthWeekly,-0.25049123,GME
averageAnalystRating,4.0 - Underperform,GME
tradeable,False,GME
exchange,NYQ,GME
shortName,GameStop Corporation,GME
longName,GameStop Corp.,GME
messageBoardId,finmb_1342560,GME
exchangeTimezoneName,America/New_York,GME
exchangeTimezoneShortName,EST,GME
gmtOffSetMilliseconds,-18000000,GME
market,us_market,GME
esgPopulated,False,GME
displayName,GameStop,GME
symbol,GME,GME
language,en-US,H
region,US,H
quoteType,EQUITY,H
quoteSourceName,Nasdaq Real Time Price,H
triggerable,True,H
currency,USD,H
exchange,NYQ,H
shortName,Hyatt Hotels Corporation,H
longName,Hyatt Hotels Corporation,H
messageBoardId,finmb_13103664,H
exchangeTimezoneName,America/New_York,H
exchangeTimezoneShortName,EST,H
gmtOffSetMilliseconds,-18000000,H
market,us_market,H
esgPopulated,False,H
marketState,POST,H
firstTradeDateMilliseconds,1257431400000,H
priceHint,2,H
postMarketChangePercent,-6.877465,H
postMarketTime,1645051707,H
postMarketPrice,99.25,H
postMarketChange,-7.330002,H
regularMarketChange,0.419998,H
regularMarketChangePercent,0.395627,H
regularMarketTime,1645045202,H
regularMarketPrice,106.58,H
regularMarketDayHigh,108.08,H
regularMarketDayRange,104.04 - 108.08,H
regularMarketDayLow,104.04,H
regularMarketVolume,2962809,H
regularMarketPreviousClose,106.16,H
bid,99.8,H
ask,105.0,H
bidSize,10,H
askSize,12,H
fullExchangeName,NYSE,H
financialCurrency,USD,H
regularMarketOpen,104.61,H
averageDailyVolume3Month,934045,H
averageDailyVolume10Day,1103010,H
fiftyTwoWeekLowChange,38.880005,H
fiftyTwoWeekLowChangePercent,0.5742985,H
fiftyTwoWeekRange,67.7 - 108.08,H
fiftyTwoWeekHighChange,-1.5,H
fiftyTwoWeekHighChangePercent,-0.013878608,H
fiftyTwoWeekLow,67.7,H
fiftyTwoWeekHigh,108.08,H
dividendDate,1583712000,H
earningsTimestamp,1645045200,H
earningsTimestampStart,1645045200,H
earningsTimestampEnd,1645045200,H
trailingAnnualDividendRate,0.0,H
trailingAnnualDividendYield,0.0,H
epsTrailingTwelveMonths,-3.891,H
epsForward,0.53,H
epsCurrentYear,-2.47,H
priceEpsCurrentYear,-43.1498,H
sharesOutstanding,50301200,H
bookValue,32.618,H
fiftyDayAverage,91.552,H
fiftyDayAverageChange,15.028,H
fiftyDayAverageChangePercent,0.16414715,H
twoHundredDayAverage,82.21775,H
twoHundredDayAverageChange,24.362251,H
twoHundredDayAverageChangePercent,0.29631376,H
marketCap,11718897664,H
forwardPE,201.09436,H
priceToBook,3.2675211,H
sourceInterval,15,H
exchangeDataDelayedBy,0,H
pageViewGrowthWeekly,0.7031889,H
averageAnalystRating,2.6 - Hold,H
tradeable,False,H
displayName,Hyatt Hotels,H
symbol,H,H
language,en-US,HIBB
region,US,HIBB
quoteType,EQUITY,HIBB
quoteSourceName,Delayed Quote,HIBB
triggerable,True,HIBB
currency,USD,HIBB
postMarketChangePercent,2.158277,HIBB
postMarketTime,1645050781,HIBB
postMarketPrice,55.38,HIBB
postMarketChange,1.170002,HIBB
regularMarketChange,-2.4700012,HIBB
regularMarketChangePercent,-4.3578005,HIBB
regularMarketTime,1645045204,HIBB
regularMarketPrice,54.21,HIBB
regularMarketDayHigh,56.97,HIBB
regularMarketDayRange,53.8 - 56.97,HIBB
regularMarketDayLow,53.8,HIBB
regularMarketVolume,381994,HIBB
regularMarketPreviousClose,56.68,HIBB
bid,54.26,HIBB
ask,54.47,HIBB
bidSize,13,HIBB
askSize,8,HIBB
fullExchangeName,NasdaqGS,HIBB
financialCurrency,USD,HIBB
regularMarketOpen,56.35,HIBB
averageDailyVolume3Month,405758,HIBB
averageDailyVolume10Day,309450,HIBB
fiftyTwoWeekLowChange,0.84000015,HIBB
fiftyTwoWeekLowChangePercent,0.015739182,HIBB
fiftyTwoWeekRange,53.37 - 101.65,HIBB
fiftyTwoWeekHighChange,-47.440002,HIBB
fiftyTwoWeekHighChangePercent,-0.46669948,HIBB
fiftyTwoWeekLow,53.37,HIBB
fiftyTwoWeekHigh,101.65,HIBB
dividendDate,1640044800,HIBB
earningsTimestamp,1638513000,HIBB
earningsTimestampStart,1646314200,HIBB
earningsTimestampEnd,1646659800,HIBB
trailingAnnualDividendRate,0.5,HIBB
trailingPE,4.930423,HIBB
trailingAnnualDividendYield,0.008821454,HIBB
epsTrailingTwelveMonths,10.995,HIBB
epsForward,10.53,HIBB
epsCurrentYear,11.82,HIBB
priceEpsCurrentYear,4.5862947,HIBB
sharesOutstanding,13688700,HIBB
bookValue,22.32,HIBB
fiftyDayAverage,65.1608,HIBB
fiftyDayAverageChange,-10.950798,HIBB
fiftyDayAverageChangePercent,-0.16805807,HIBB
twoHundredDayAverage,79.5633,HIBB
twoHundredDayAverageChange,-25.353302,HIBB
twoHundredDayAverageChangePercent,-0.31865573,HIBB
marketCap,742064384,HIBB
forwardPE,5.148148,HIBB
priceToBook,2.4287634,HIBB
sourceInterval,15,HIBB
exchangeDataDelayedBy,0,HIBB
pageViewGrowthWeekly,0.031333335,HIBB
